user,sku,category,query,click_time,query_time
0018960c1712f82a9490e831b6345cd91ca8a30f,2339877,pcmcat209000050007,"ipad 2 64 gb","2011-09-06 20:46:50.145","2011-09-06 20:45:41.935"
0018960c1712f82a9490e831b6345cd91ca8a30f,2678393,pcmcat218000050000,"ipad keyboard","2011-09-06 20:48:19.656","2011-09-06 20:47:56.654"
0018987fca0edb0eaff8fec32e285e3322d1b685,2842092,pcmcat209000050008,tablet,"2011-08-30 12:01:39.891","2011-08-30 12:00:13.061"
0018acbdb4a079bf46915af2b8671a9570a902b5,2658101,pcmcat190000050013,netbook,"2011-08-28 01:04:47.165","2011-08-28 01:01:00.022"
0018acbdb4a079bf46915af2b8671a9570a902b5,9999159400050003,abcat0706001,wii,"2011-09-16 07:54:58.361","2011-09-16 07:53:14.93"
0018afd4322f53428346abad5cc1a464f879bd00,2197043,pcmcat144700050004,speakers,"2011-10-17 23:01:29.065","2011-10-17 23:00:26.325"
0018afd4322f53428346abad5cc1a464f879bd00,9209411,abcat0202002,speakers,"2011-10-17 23:02:58.392","2011-10-17 23:00:26.325"
0018b50fc1d313b1eccf485387800bc817667a0f,1946197,pcmcat209000050008,"motorola zoom","2011-10-16 08:42:21.48","2011-10-16 08:40:56.093"
0018b70fd70a4d2e19df899d9c4204361cae1656,2842092,pcmcat209000050008,"Hp touchpad","2011-08-21 18:12:09.818","2011-08-21 18:11:28.616"
0018d2c6a7c34a176c050226969c6fe4070b5817,9385391,cat02661,"You me at six","2011-09-27 13:34:00.19","2011-09-27 13:33:49.274"
0018edc2707dd73e35908242d4bc8be7cc659f2c,3116199,abcat0711001,"batman arkham city","2011-10-25 12:09:36.619","2011-10-25 12:09:03.37"
0018f186c85af1ca30494e469b7018871489b07e,2173056,abcat0703002,"arkham city","2011-10-20 10:37:28.729","2011-10-20 10:37:10.962"
0018f792544ac13fa366cac9b57969cead048a7b,9353914,cat02015,"family guy","2011-09-27 16:35:25.709","2011-09-27 16:33:54.524"
0018fcdd11019128eedb8868ad184ac032540e45,9999165100050002,pcmcat212600050011,"desk top packages","2011-09-12 11:15:30.874","2011-09-12 11:14:28.367"
0018fcdd11019128eedb8868ad184ac032540e45,1525408,abcat0511004,"desk top packages","2011-09-12 11:17:12.489","2011-09-12 11:14:28.367"
0019061e83773a667a77ea3ad0524599d132212c,9412619,abcat0307012,"iPod car fm transmitter","2011-09-01 18:41:08.579","2011-09-01 18:37:40.65"
00190635118376f10fe1837c4c32c4ef2bd1ad81,2265381,pcmcat209000050008,"Blackberry tablet","2011-10-01 18:00:24.428","2011-10-01 17:58:59.676"
00190635118376f10fe1837c4c32c4ef2bd1ad81,2842056,pcmcat209000050008,"Blackberry tablet","2011-10-01 18:01:26.468","2011-10-01 17:58:59.676"
00190655858c4fd848134097814171494c296cf1,3721653,pcmcat214700050000,"Otter box","2011-10-28 12:07:55.231","2011-10-28 12:07:41.519"
00190732168f02d8f88801d23fec82d296bc384a,2304671,abcat0201010,Coby,"2011-08-25 20:38:26.97","2011-08-25 20:36:55.419"
00190732168f02d8f88801d23fec82d296bc384a,2452039,abcat0201010,Coby,"2011-08-25 20:41:42.189","2011-08-25 20:36:55.419"
00192e70bc49ecc88cb69e13932d5df5512ab642,9225377,abcat0201011,"ipod touch","2011-08-11 08:47:47.573","2011-08-11 08:45:51.018"
00194800182ceb77a7363e8ca3da6a36dcd996e2,3511215,cat02185,"nirvana nevermind","2011-09-26 10:33:41.612","2011-09-26 10:33:11.234"
00194a636e049f47c391a79f3d28132ec348aeb3,2989098,abcat0208011,"Bose Soundlink","2011-10-09 18:48:07.306","2011-10-09 18:47:27.049"
0019736d8bae271db93949f07989f38215414fee,1158093,abcat0511004,hp,"2011-10-01 14:08:45.853","2011-10-01 14:04:16.376"
00199183672f33eacaef2cf17b435b8c6b3c4780,1331156,pcmcat128700050041,tv,"2011-09-09 13:23:46.776","2011-09-09 13:23:22.868"
001994e6b7236d22ecad1c9b73d25459e0479c3c,2141036,pcmcat231700050017,Roku,"2011-10-01 07:12:40.611","2011-10-01 07:11:17.309"
00199d9b4aad2399ce56ff91beae242436a96c2d,6795426,abcat0809002,"office chair","2011-10-29 04:27:59.309","2011-10-29 04:27:39.233"
0019a23a04757056fa55eb19922cf108c34505ee,2875039,pcmcat186100050006,lacie,"2011-10-26 00:34:55.799","2011-10-26 00:34:19.738"
0019bfc745f78fd2e595d713286f3438ba4fd966,2802095,pcmcat171900050029,"otter box","2011-09-06 19:54:35.476","2011-09-06 19:53:27.505"
0019d587b3e5c980d48c948de3100728136b1321,1973689,abcat0703002,heroes,"2011-10-19 23:58:25.827","2011-10-19 23:57:54.068"
0019f1b3409e49feca17a7180ddeabfa2b969e97,3209231,cat02015,"x-men first class","2011-09-07 19:17:17.955","2011-09-07 19:16:52.991"
0019f71b5818f131b40de5a464ff854793e9f6ae,19246106,cat02685,"Cave in lp","2011-08-12 14:39:34.624","2011-08-12 14:39:22.549"
0019f71b5818f131b40de5a464ff854793e9f6ae,19373697,cat02661,"Helmet lp","2011-08-15 18:44:43.482","2011-08-15 18:44:31.447"
0019f71b5818f131b40de5a464ff854793e9f6ae,18684711,cat02685,"Mastodon lp","2011-08-15 19:34:52.401","2011-08-15 19:34:44.918"
0019f71b5818f131b40de5a464ff854793e9f6ae,16714414,cat02661,"Interpol lp","2011-08-18 20:55:40.254","2011-08-18 20:55:21.701"
0019f71b5818f131b40de5a464ff854793e9f6ae,19498549,cat02673,"Dream theater lp","2011-09-28 21:14:11.038","2011-09-28 21:13:57.93"
0019fbb545136b54d009fe8ecae66fa8e6795247,2525539,pcmcat200900050014,"27 tv","2011-08-25 11:15:04.542","2011-08-25 11:14:09.066"
0019fef3f63456d62228bed333caacea7cf4cf61,2031077,pcmcat143700050048,ps2,"2011-10-25 23:04:21.268","2011-10-25 23:03:35.839"
001a035c6ae7e21596bc73688fe907f98c2ac1f3,2277528,pcmcat171900050024,"usb phone charger","2011-10-30 11:56:03.639","2011-10-30 11:54:27.694"
001a298722fe882c7a71745aea12647816702f9b,3197338,cat02015,"Ace Ventura","2011-09-05 08:23:16.199","2011-09-05 08:22:46.286"
001a3ec09c725bcc076eebd19f1fcdcfe4ce7e32,19498567,cat02015,Wintervention,"2011-10-24 18:48:18.545","2011-10-24 18:48:00.738"
001a3ec09c725bcc076eebd19f1fcdcfe4ce7e32,19498576,cat02015,Wintervention,"2011-10-24 18:48:52.889","2011-10-24 18:48:00.738"
001a3f8378a2631b543ba859b06aaa7c44595450,2012188,pcmcat193100050014,Ipad2,"2011-08-16 11:32:22.388","2011-08-16 11:29:32.234"
001a4f4771fea9f6937540e9b4384ddfe2782931,1945531,pcmcat209000050007,IPad,"2011-08-17 15:20:44.247","2011-08-17 15:20:23.521"
001a52b0dbaa7033d88e6ea426a2e02892089156,2901068,cat02015,Castle,"2011-10-14 22:04:48.579","2011-10-14 22:04:25.166"
001a652d7e8b6090cd05b31520f095cd93978480,9845581,pcmcat143000050011,Beats,"2011-10-16 14:30:20.293","2011-10-16 14:29:51.476"
001a896de4b6302d0a7ba848c5a27fc7f1861be7,2522153,pcmcat200900050015,"Samsung televisions","2011-09-04 17:57:53.481","2011-09-04 17:57:24.136"
001a98acac0d4cef64f785c3b58926568e6db5b6,2636067,cat02015,Scarface,"2011-08-31 23:36:15.15","2011-08-31 23:36:03.065"
001aa41483168390c0761e591c4da600928da973,1443926,abcat0706002,"zumba dvd","2011-09-02 12:15:58.88","2011-09-02 12:15:39.721"
001ab195a032959191b5c6954084a8b0e5aa5662,9837565,abcat0107040,"Logitech 650","2011-10-17 13:16:00.394","2011-10-17 13:13:13.549"
001ab195a032959191b5c6954084a8b0e5aa5662,9939314,abcat0107040,"Logitech 300","2011-10-17 15:51:49.28","2011-10-17 15:51:44.377"
001ab5faace86a621074ec8531953e24ee7a110b,3301104,pcmcat212600050008,computer,"2011-10-07 02:14:12.895","2011-10-07 02:11:54.731"
001ab5faace86a621074ec8531953e24ee7a110b,3590335,pcmcat247400050000,computer,"2011-10-07 02:16:40.483","2011-10-07 02:11:54.731"
001ac98f9ca315f180159964c9e16815aeb96537,2620821,abcat0101001,"lcd tv","2011-10-22 16:28:51.979","2011-10-22 16:28:47.254"
001ae250e06f4fcb96427b926e138d822f3e855b,9846769,abcat0912006,"coffee machine","2011-08-21 19:18:23.64","2011-08-21 19:15:24.894"
001aebb582e3ec6b2fc038d7858679505c5e422e,3107795,abcat0701001,"star wars","2011-09-11 03:38:42.272","2011-09-11 03:37:57.188"
001afbb7d2f5bc19e44d65c2cad2efda5bab36c3,3107137,cat02719,"karaoke music","2011-10-14 07:09:09.366","2011-10-14 07:07:07.875"
001afbb7d2f5bc19e44d65c2cad2efda5bab36c3,9259492,cat02185,"karaoke music","2011-10-14 07:10:33.945","2011-10-14 07:07:07.875"
001afc78d291b1b038193ffd93d0108a005d744e,2462512,abcat0401004,"waterproof camera","2011-08-28 20:09:23.581","2011-08-28 20:07:36.295"
001afc78d291b1b038193ffd93d0108a005d744e,2424198,abcat0401004,"waterproof camera","2011-08-28 20:11:55.865","2011-08-28 20:07:36.295"
001b0eb9936f7d79ec0457f7e83c152cf5e7f9c9,9948357,pcmcat189600050009,"CD burner","2011-10-22 08:03:33.509","2011-10-22 08:03:02.195"
001b1387265d81f4961afe90a0d42236a9d25715,3039119,pcmcat174700050005,"graphics card","2011-08-21 16:17:50.806","2011-08-21 16:12:58.794"
001b1f58bd947305204dd3b5f350a33081ada992,9594824,abcat0915015,pedometer,"2011-10-06 22:17:57.474","2011-10-06 22:17:52.365"
001b1fcaeabd6a0a683a8e68dd1a7f8855ee8f03,1676121,abcat0202001,"Cd changer","2011-10-18 10:43:50.947","2011-10-18 10:43:02.112"
001b328699212447de999cf8e0fa861fb705df2c,2842056,pcmcat209000050008,Tablet,"2011-08-24 18:47:36.281","2011-08-24 18:47:06.955"
001b413d3399ca8610e106214828c49b0bb157ad,9873278,abcat0106004,"entertainment center","2011-09-01 23:18:58.834","2011-09-01 23:18:45.876"
001b413d3399ca8610e106214828c49b0bb157ad,1196499,pcmcat168000050031,1196499,"2011-09-21 23:13:29.926","2011-09-21 23:13:25.101"
001b413d3399ca8610e106214828c49b0bb157ad,3191965,pcmcat214800050034,"camera bag","2011-10-19 22:55:32.603","2011-10-19 22:55:12.924"
001b413d3399ca8610e106214828c49b0bb157ad,9343962,abcat0208030,iriver,"2011-10-19 22:55:51.197","2011-10-19 22:55:39.634"
001b413d3399ca8610e106214828c49b0bb157ad,3426351,pcmcat231000050012,iriver,"2011-10-19 22:56:54.524","2011-10-19 22:55:39.634"
001b413d3399ca8610e106214828c49b0bb157ad,8726284,abcat0901006,freezers,"2011-10-20 00:09:59.555","2011-10-20 00:09:45.846"
001b413d3399ca8610e106214828c49b0bb157ad,3741116,pcmcat186100050005,turntables,"2011-10-20 00:13:22.272","2011-10-20 00:10:26.402"
001b413d3399ca8610e106214828c49b0bb157ad,2392064,pcmcat221300050014,maxtor,"2011-10-20 00:14:02.59","2011-10-20 00:13:37.119"
001b413d3399ca8610e106214828c49b0bb157ad,8945804,pcmcat169900050005,"psp games","2011-10-25 22:40:19.571","2011-10-25 22:39:57.199"
001b413d3399ca8610e106214828c49b0bb157ad,9322752,cat09000,"psp games","2011-10-25 22:43:04.784","2011-10-25 22:39:57.199"
001b413d3399ca8610e106214828c49b0bb157ad,2573608,pcmcat159400050008,"dvd rw","2011-10-25 23:53:49.164","2011-10-25 23:49:17.096"
001b413d3399ca8610e106214828c49b0bb157ad,2192048,pcmcat242000050005,"mini dv","2011-10-26 00:40:41.082","2011-10-26 00:38:08.25"
001b413d3399ca8610e106214828c49b0bb157ad,8234047,cat09000,"mini dv","2011-10-26 00:42:40.059","2011-10-26 00:38:08.25"
001b42212747f57b46bcf24dbc0810641be8946d,9846387,abcat0106001,console,"2011-08-16 19:07:09.705","2011-08-16 19:04:53.981"
001b62da4815c0c4f457cbedb97917629a93de51,1297488,abcat0101001,"Google tv","2011-10-02 11:33:13.91","2011-10-02 11:32:36.76"
001b6ab30fef36e832d7231c0acc94198973803c,3060394,pcmcat161100050044,"Wireless repeater","2011-09-14 12:10:52.935","2011-09-14 12:10:07.235"
001b6eb8b93c674c5c498a46797c0c268db34c58,2266061,pcmcat214700050000,"iPhone cases","2011-10-17 12:37:38.164","2011-10-17 12:36:16.58"
001b82c5011da9ae576ee3a0e5d9f1a65b8477b8,8521094,abcat0206001,"boom boxes","2011-09-10 13:15:39.231","2011-09-10 13:15:00.042"
001b85b20164252e5f014bff0d38fe92693270cf,3021341,cat02015,"Rescue me","2011-09-09 20:36:33.13","2011-09-09 20:35:29.95"
001b85b20164252e5f014bff0d38fe92693270cf,7817927,cat02661,"Rescue me","2011-09-09 20:37:12.269","2011-09-09 20:35:29.95"
001b889876634660f2e1ebe823cb4c7c74a2f571,1251336,abcat0715007,xbox,"2011-10-21 22:09:48.533","2011-10-21 22:08:54.456"
001b938bb90578deec927d2fd6a23f1c4bc7f73e,9028054,abcat0102005,"blue ray player","2011-10-19 19:45:55.772","2011-10-19 19:43:12.995"
001b98866b251c845fd730eb707c284629206697,1232483,pcmcat144700050004,"Beats by dre","2011-09-28 12:08:56.853","2011-09-28 12:08:02.621"
001bad9e09e196a453b8eb9b08d20934d3fb40bf,3406911,abcat0107020,vga,"2011-10-25 23:12:40.942","2011-10-25 23:12:29.746"
001bafad7c9e275b1e4b946045af563f19f3a083,1372995,pcmcat158900050018,"Epson 8350","2011-08-16 14:31:28.912","2011-08-16 14:31:21.536"
001bb5c7e533827fa29be8094846575a3f70da57,2023402,abcat0202003,"Hdmi receiver","2011-10-05 20:47:05.642","2011-10-05 20:45:59.126"
001bc4c04fb9adf24104517b53da3b0980df82d2,9783676,abcat0101001,"Panasonic viera","2011-10-11 04:09:47.227","2011-10-11 04:05:55.82"
001bcb8ff2be9b11bf8625ef396430e1f33be932,1785158,abcat0515020,Razer,"2011-08-31 19:38:30.662","2011-08-31 19:37:43.672"
001bcd3df6186fde6c49353385efa6c44201141a,3562078,pcmcat247400050000,ColumbusDay_Computer_20111009,"2011-10-10 22:24:50.213","2011-10-10 22:21:55.547"
001bd4c6daec24910a6979bbf8422db166af40ca,1677227,pcmcat190000050014,2305,"2011-09-01 22:13:26.969","2011-09-01 22:12:40.801"
001be6433af2c723ed7a028e9d53114b0b5082a5,2842056,pcmcat209000050008,"hp touchpad","2011-08-21 13:00:36.975","2011-08-21 13:00:24.473"
001c09587bf365639d0623a383a322bc00f501ca,2740208,pcmcat186100050006,"go flex satellite","2011-10-03 21:16:28.905","2011-10-03 21:16:19.342"
001c16cf5ee5ed8310a5461729f529f3e64397d5,9595547,cat02009,timbaland,"2011-10-19 23:19:36.832","2011-10-19 23:19:07.589"
001c1ef10a693efd6bbe699e86ec09e2f0bb260a,9652556,abcat0707002,"ds games","2011-10-25 23:10:28.051","2011-10-25 23:10:14.143"
001c2cea623c9f06a5b53d65d11d0dd4806df9b4,9909543,abcat0515003,DVD-r,"2011-08-20 11:43:41.452","2011-08-20 11:43:11.547"
001c38ddc94528180a0727445c234053b38adb11,8976129,abcat0807003,cannon,"2011-10-06 22:15:52.709","2011-10-06 22:15:42.34"
001c4b2e69163987412b3b0c181d2140c1abe400,1600065,abcat0507006,"hard drive enclosure","2011-10-07 00:06:35.174","2011-10-07 00:06:21.049"
001c4baa1a34ff2a0a44006b4a7dbe316a168889,2970255,pcmcat247400050000,2970255,"2011-10-17 12:13:50.444","2011-10-17 12:13:44.838"
001c4c633a7bbdc97e6216e8309d20c1084f25f9,2044104,abcat0401004,"canon digital camera","2011-10-19 23:50:58.858","2011-10-19 23:50:35.785"
001c5867ccd193788d9a51e08cb3767eef4b94f0,4909889,pcmcat185400050003,"walkie talkies","2011-08-25 15:23:13.97","2011-08-25 15:22:56.165"
001c5b5ef0e72c069b15488881e41561d31c4cc5,2834395,abcat0205006,OnlineMidnightSale_Audio,"2011-09-13 17:31:07.434","2011-09-13 17:30:40.968"
001c5b5ef0e72c069b15488881e41561d31c4cc5,1685061,abcat0302013,OnlineMidnightSale_Audio,"2011-09-13 17:31:58.024","2011-09-13 17:30:40.968"
001c5b5ef0e72c069b15488881e41561d31c4cc5,2147516,pcmcat194300050006,OnlineMidnightSale_Audio,"2011-09-13 17:34:49.843","2011-09-13 17:30:40.968"
001c60ba4b5a722d06c12e57db7c2f4d2de9dc42,17785675,cat02015,"iPhone to tv","2011-09-12 23:33:46.02","2011-09-12 23:32:27.95"
001c6c910c039e1ab30b8557bd8133c968c5d1ec,2224084,pcmcat244700050008,"On star","2011-08-11 21:02:25.071","2011-08-11 21:02:08.761"
001c6e6a9a5f4318c0f67bb5b7ac5482045cfb3e,3411128,pcmcat247400050000,asus,"2011-10-27 06:59:09.821","2011-10-27 06:57:53.985"
001c733f770146f907f5874004795ce67542c193,9637373,pcmcat183800050006,"laptop power cord","2011-08-11 10:17:04.564","2011-08-11 10:16:04.499"
001c733f770146f907f5874004795ce67542c193,8881695,pcmcat183800050007,"laptop power cord","2011-08-11 10:18:06.979","2011-08-11 10:17:50.004"
001c93fac5cdbaca0262d29fd649ece0893cc5c3,2685235,abcat0101001,"Sony led 55 TV","2011-09-04 20:32:00.013","2011-09-04 20:29:54.286"
001c93fac5cdbaca0262d29fd649ece0893cc5c3,2970291,abcat0101001,OnlineMidnightSale_Home_Theater,"2011-09-13 07:28:26.803","2011-09-13 07:27:39.486"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,1633364,abcat0307023,"ipod mini","2011-09-01 22:38:02.49","2011-09-01 22:37:44.894"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,9732525,pcmcat230800050017,pcmcia,"2011-09-01 22:38:47.714","2011-09-01 22:38:38.244"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,9984646,abcat0305000,"radar detectors","2011-09-01 23:37:41.985","2011-09-01 23:37:13.865"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,8234038,cat09000,cable,"2011-09-21 22:38:57.767","2011-09-21 22:37:24.042"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,9759258,cat02015,cable,"2011-09-21 22:39:48.916","2011-09-21 22:37:24.042"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,17052902,cat02004,grindhouse,"2011-09-21 22:40:38.139","2011-09-21 22:40:29.178"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,9695523,abcat0515013,"usb cable","2011-10-06 23:34:43.235","2011-10-06 23:34:33.298"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,3190269,pcmcat171900050028,kensington,"2011-10-06 23:35:29.407","2011-10-06 23:35:19.091"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,6650563,cat02015,"various artists","2011-10-19 22:28:30.306","2011-10-19 22:27:54.426"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,2622729,pcmcat200900050014,"virgin mobile","2011-10-19 22:33:22.724","2011-10-19 22:31:01.537"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,3257176,pcmcat231000050009,software,"2011-10-25 23:27:35.48","2011-10-25 23:24:48.305"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,9372332,pcmcat246100050002,jabra,"2011-10-25 23:28:12.499","2011-10-25 23:28:00.039"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,1200475,pcmcat209400050001,jabra,"2011-10-25 23:29:43.136","2011-10-25 23:28:00.039"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,2225047,abcat0503002,"linksys router","2011-10-26 00:18:06.1","2011-10-26 00:18:00.612"
001ca06f3062f24e6e5832cf2fa4c494d8e90ffe,1569235,abcat0701001,"xbox 360 elite","2011-10-26 00:20:02.451","2011-10-26 00:19:52.773"
001ca758e4fc6a17d8c550666d72fadc4e1540dc,1273913,pcmcat171900050023,"Cell phone chargers","2011-10-05 11:47:04.332","2011-10-05 11:45:28.633"
001ca758e4fc6a17d8c550666d72fadc4e1540dc,1201262,pcmcat171900050023,"Power pad","2011-10-13 12:53:05.598","2011-10-13 12:52:29.204"
001cb5d77e8ca782285bece68f5c187157a50869,2914169,abcat0908003,humidifier,"2011-08-28 08:40:58.845","2011-08-28 08:36:17.345"
001cbf005c48c767b6b34de4db7e3d690041a498,9837565,abcat0107040,"Logitech 650","2011-10-30 12:25:35.537","2011-10-30 12:25:08.672"
001cc38d986704cac1625f7050538e6edb327f85,1750059,abcat0302013,"Ipod ready","2011-08-27 14:07:20.819","2011-08-27 14:06:13.387"
001cc38d986704cac1625f7050538e6edb327f85,1331156,pcmcat128700050041,Apple,"2011-09-21 17:29:51.493","2011-09-21 17:28:43.229"
001cc496e58aba6b3ed3b230cb4c7beac703f9de,3104219,abcat0907004,"Portable air","2011-09-02 00:03:11.54","2011-09-02 00:02:21.944"
001cc5f701bbad2d56a4b45fc926e207af9c92ac,1854819,abcat0101001,"2622037 2127204 2127213 2121716 2138291","2011-10-02 18:58:52.142","2011-10-02 18:55:05.858"
001cdc40b2ab1825896486534eb62a2208a1ad3d,9793445,abcat0901005,"Surround sound","2011-08-29 02:26:16.333","2011-08-29 02:23:15.484"
001cdede2e206e28b306639d02c0a411cdec378f,3504885,pcmcat247400050000,"sony vaio","2011-10-19 22:40:20.877","2011-10-19 22:39:48.203"
001ced83201885c4c3b40312bb28ab316f73fd7e,6889584,abcat0410012,sd600,"2011-10-25 23:22:01.695","2011-10-25 23:21:24.062"
001cfad5dce8421e841b37d58e0a4d95aed233d4,2072137,abcat0101001,"Sony tv","2011-09-27 23:46:27.487","2011-09-27 23:44:46.078"
001cfad5dce8421e841b37d58e0a4d95aed233d4,2456293,abcat0101001,"Sony tv","2011-09-27 23:49:45.379","2011-09-27 23:44:46.078"
001cfbf41e9375abc8fd3616bc3a8cc684001562,8669078,cat02015,equalizer,"2011-10-26 00:37:23.961","2011-10-26 00:36:36.381"
001d18976bbcc2d9bd2f79e0ccefb223ca0289b2,9225377,abcat0201011,"IPod touch refurb","2011-08-19 08:44:31.385","2011-08-19 08:43:31.391"
001d2df343a9a4889393e40f005a8ee3a8229909,1251336,abcat0715007,wii,"2011-10-19 22:29:33.657","2011-10-19 22:28:35.115"
001d33eef13c1eb1df84ae5a40c90f27d8368f29,1283713,cat02015,avatar,"2011-10-19 22:36:15.732","2011-10-19 22:35:57.007"
001d36bf1b56d42e508c1424a72d03fc9f290f66,1255517,cat02629,"matthew west","2011-08-11 16:16:58.663","2011-08-11 16:16:41.454"
001d3d999d628eef78f56729cf8ec1556a15521b,2873059,abcat0701001,"Xbox 360 console","2011-08-22 15:11:29.696","2011-08-22 15:10:27.991"
001d565838fe4b8738826c13573fce7d88f1f933,1430129,pcmcat209400050001,"Smart phones","2011-10-08 21:54:17.952","2011-10-08 21:51:33.93"
001d5f5b59e19d8c034e30dc190837206cdbae56,1945531,pcmcat209000050007,Ipad,"2011-09-15 10:46:32.59","2011-09-15 10:45:47.546"
001d65f6c17ffa6f7483e60105449a5a1f1eb37e,3415391,pcmcat232900050017,superman,"2011-10-06 23:15:15.615","2011-10-06 23:15:12.619"
001d92b6947ab287f3da59fb4587cd10f94523e1,1257136,pcmcat231700050017,"Google Logitech","2011-09-13 20:45:08.298","2011-09-13 20:44:55.568"
001d9db4da6d47717f5c7f79b5f8452326982dad,9124262,cat02015,xenosaga,"2011-10-25 23:06:37.556","2011-10-25 23:05:57.839"
001dc0fab8b05079d64d522d64bee0d980f97039,9423242,abcat0507007,"cpu heatsink","2011-09-03 18:47:05.518","2011-09-03 18:43:01.451"
001dccb561b0cd753789b5b594b9c9f337a8bc60,8212677,abcat0706002,"mario party 8","2011-09-01 22:08:00.26","2011-09-01 22:07:49.809"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9760448,abcat0916011,"micro sd card","2011-09-01 22:10:55.196","2011-09-01 22:10:09.357"
001dccb561b0cd753789b5b594b9c9f337a8bc60,1196648,pcmcat168000050031,1196648,"2011-09-01 22:38:58.94","2011-09-01 22:38:53.459"
001dccb561b0cd753789b5b594b9c9f337a8bc60,1946197,pcmcat209000050008,motorola,"2011-09-01 23:23:44.359","2011-09-01 23:23:30.457"
001dccb561b0cd753789b5b594b9c9f337a8bc60,15190437,cat02015,"i pods","2011-09-01 23:24:42.804","2011-09-01 23:24:21.669"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9891322,pcmcat218000050001,pirates,"2011-10-06 22:10:24.898","2011-10-06 22:09:12.518"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9948357,pcmcat189600050009,"dvd drive","2011-10-06 22:11:03.874","2011-10-06 22:10:59.176"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9294337,abcat0715016,"ds lite","2011-10-06 22:12:44.849","2011-10-06 22:12:37.439"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9928354,pcmcat170900050018,"web cam","2011-10-19 23:04:11.623","2011-10-19 23:03:40.49"
001dccb561b0cd753789b5b594b9c9f337a8bc60,8234127,cat09000,"web cam","2011-10-19 23:07:10.592","2011-10-19 23:03:40.49"
001dccb561b0cd753789b5b594b9c9f337a8bc60,3426397,pcmcat231000050017,"ethernet cable","2011-10-20 00:09:19.253","2011-10-20 00:08:53.448"
001dccb561b0cd753789b5b594b9c9f337a8bc60,2833253,cat02015,eureka,"2011-10-20 00:09:51.213","2011-10-20 00:09:28.071"
001dccb561b0cd753789b5b594b9c9f337a8bc60,8275528,abcat0205009,ti,"2011-10-20 00:11:26.627","2011-10-20 00:10:09.737"
001dccb561b0cd753789b5b594b9c9f337a8bc60,9412619,abcat0307012,"fm transmitter","2011-10-25 22:42:47.588","2011-10-25 22:42:27.039"
001dccb561b0cd753789b5b594b9c9f337a8bc60,6889584,abcat0410012,"canon powershot","2011-10-25 22:44:31.373","2011-10-25 22:44:22.689"
001ddafe0706381a8562f6ce520ff4bc23305cb5,7853691,cat02013,entourage,"2011-10-25 23:44:19.913","2011-10-25 23:43:57.188"
001df1decc9a2daf5282f97733f3e34bdfb78eab,3207039,abcat0511004,"epson nx430","2011-10-14 16:14:35.389","2011-10-14 16:14:28.998"
001df73872e16cf9c73cf5f1633576c0782404c5,3107795,abcat0701001,"Xbox console","2011-10-21 19:44:08.961","2011-10-21 19:42:41.264"
001df73872e16cf9c73cf5f1633576c0782404c5,2884182,abcat0701001,"Xbox console","2011-10-21 19:46:14.352","2011-10-21 19:42:41.264"
001dfcde2bbff62e96dc5e783ea9d1d3b2232963,1049236,pcmcat209400050001,iPhones,"2011-08-22 17:11:34.268","2011-08-22 17:09:31.823"
001e11dea5f3f550f0c46b755e93b2c9a4bd7307,3614123,pcmcat219900050000,"portable dvd players","2011-10-25 23:25:43.025","2011-10-25 23:25:28.974"
001e419ac5c591d7ce29f132dd85b3b70e948a41,7849448,cat02015,"three six mafia","2011-10-25 21:13:15.515","2011-10-25 21:12:59.551"
001e4b0115cb93d967f65093d7ef5578690ff867,3201566,cat02015,"star wars","2011-09-26 21:18:02.954","2011-09-26 21:16:56.902"
001e4cdd9ed1faa9f3f69a62a3ab8615cd349974,9830623,abcat0901005,Refrigerator,"2011-09-16 19:22:29.674","2011-09-16 19:21:17.634"
001e4cdd9ed1faa9f3f69a62a3ab8615cd349974,2678348,abcat0901002,"Compact refrigerator","2011-09-16 19:23:55.93","2011-09-16 19:22:54.054"
001e69615c6507bf3259b8e0ed0cb34f30093f03,3355122,pcmcat175600050016,"Vga splitter","2011-10-22 13:04:02.76","2011-10-22 13:03:36.822"
001e6cb6aaf64ad2d9b85433af100dcf71a02e2c,3166342,abcat0801003,comcast,"2011-10-26 00:03:27.382","2011-10-26 00:03:12.445"
